7,0.155,0.022,615.9801460721287,567.2926556686597,566.9934220434358,45.621825047634545,85.1308122216985,8.617704021521586
8,0.176,0.021,617.102351051775,569.7277968725167,563.3747910258934,-134.41841537442335,85.2378345094804,7.761307106124817
9,0.197,0.021,617.0830324195838,571.0235781131083,557.138486216764,-252.40692502502048,85.36257629019076,6.973638600019012
10,0.218,0.021,617.1013195726744,572.228118925274,549.497120981943,-316.0358179762003,85.49923324942293,6.2589287074105115
11,0.245,0.027,617.1470574926282,573.3560615136706,541.349984408218,-343.0233840780712,85.61690564380038,5.661091675940154
12,0.267,0.022,617.1928642750407,574.453830600336,533.7088989281475,-356.16012018763985,85.68124227138978,5.227094268101508
13,0.288,0.021,617.221289758335,575.6343785024677,525.5156797010073,-345.2628650472824,85.67975804650847,4.943139967219274
14,0.31,0.022,617.2391926925483,577.0122244053747,517.6013043614178,-329.4381178782363,85.63170777695127,4.765703957767631
15,0.333,0.023,617.2745878909162,578.683770374625,510.5979692714843,-301.7955428262284,85.57628780001143,4.6279836707281445
16,0.354,0.021,617.3515765816445,580.6884031245409,504.4337759099159,-255.9458651319272,85.54918834666513,4.469862749020422
17,0.377,0.023,617.471362351384,582.973849049521,499.9548144999857,-213.99749279630637,85.56436677109406,4.276509741221412
18,0.398,0.021,617.6053722895937,585.4054018526284,497.0098076925924,-214.33041730666275,85.6113953816407,4.0633897759811095
19,0.42,0.022,617.7370213354576,587.8087532610615,491.56991053626575,-258.66330770373503,85.66418726377793,3.838312555868198
20,0.442,0.022,617.8521259620808,590.0136930766571,480.34211761182405,-304.1328597316601,85.69166980960175,3.619401041428722
21,0.464,0.022,617.9554094151575,591.9417634834721,466.84527639524475,-336.46324155901686,85.66693061982978,3.463884998724636
22,0.485,0.021,618.0457674949131,593.6075998338827,456.34191989435607,-338.4075404623999,85.57292078504334,3.4200889810058563
23,0.506,0.021,618.1169900572186,595.0954581845833,448.1082723018864,-255.25408443317085,85.40684975162581,3.472300053220604
24,0.529,0.023,618.1587096519982,596.4915742765409,443.12149305562514,-148.1605119931783,85.18188410615194,3.581996514758296
25,0.55,0.021,618.1755071789352,597.8430365185432,442.0896316298848,-45.55077934663277,84.9204415178081,3.6360221917322453
26,0.577,0.027,618.1917375429371,599.1542183885533,443.610542319432,35.71517737651434,84.6442611072433,3.497504982503585
27,0.595,0.018,618.2371665215554,600.4126229192304,445.27227177445275,55.756008240319865,84.36677309935583,3.18040402232433
28,0.622,0.027,618.327524601311,601.6153648880824,445.66057612521854,23.031625356221618,84.09294029562201,2.8005324026636207
29,0.644,0.022,618.4522281351138,602.7815389658363,445.274193547097,-23.47336954213042,83.8255926390399,2.433488467444716
30,0.667,0.023,618.5818645703628,603.9354822368033,443.63823981244366,-71.08165421131247,83.56999135398284,2.0954357796655385
31,0.69,0.023,618.6875599903145,605.1089860454958,440.7731710506059,-145.4698689849869,83.3301533740294,1.7965048133912256
32,0.714,0.024,618.7580891165823,606.3135251099733,436.0009772533516,-267.1559741840693,83.13011641676111,1.5481949215931878
33,0.731,0.017,618.8018455249894,607.5371046540859,424.90841269022826,-377.78587303860786,83.02244901352702,1.3218112744015695
34,0.751,0.02,618.8363106663726,608.7543784315633,409.08507395926955,-419.6930460095199,82.95546265964923,1.1683782354922572
35,0.784,0.033,618.8882438688977,609.9489423051172,400.99392434894133,-391.6933755144599,82.72455613371318,1.3809739574421114
36,0.834,0.05,618.9822807143963,611.1384409873607,400.9013306108756,-175.86433909298256,82.30194129870854,1.8826990628502784
37,0.855,0.021,619.1402181075252,612.3774316328435,402.49286418374396,12.692140585596627,81.7765693842682,1.788872173700293
38,0.9,0.045,619.3775561582577,613.7159606600693,403.1562228668982,26.462385573022498,81.2016057397382,1.0724686117085045
39,0.928,0.028,619.6845238963688,615.1700927850785,402.5679051821103,-37.912428245322005,80.63711053030602,1.013243234205194
40,0.956,0.028,620.0425024962835,616.7063463052183,400.4245765384265,-129.91033475762836,80.06879298690698,1.6844840328077229
41,0.975,0.019,620.4243728636233,618.2579371655543,395.51209744503734,-245.64192465680023,79.4856103734672,1.9838072324556082
42,0.993,0.018,620.8133731589452,619.7574396798549,387.06136702089407,-400.83926605628693,78.90082752739698,1.5008476024024344
43,1.02,0.027,621.2023734542671,621.1513819422527,374.0827607299933,-612.4416177423418,78.2416468695062,1.014914994771407
