7,0.233,0.039,206.8098949218347,315.7328820913252,164.239185415554,-2.0918864433756625,121.29004049091701,3.7098324993830687
8,0.261,0.028,206.6101626563842,316.0773757487502,163.95927579209058,-9.194680776898979,121.81800817355408,4.402391682893896
9,0.295,0.034,206.41480389389454,316.43275796586863,163.37955387857374,-13.473864182602524,122.3444783180524,4.706475096505391
10,0.329,0.034,206.2192607154837,316.79960792643567,162.71115248630136,-11.62515660951745,122.84905883161454,4.40650047534093
11,0.367,0.038,206.02457231651564,317.1767960201626,162.65375066703746,-4.6280296837907775,123.3161794762412,3.691193953561096
12,0.397,0.03,205.84490432432025,317.54763368780806,162.825875820907,0.5127427676941728,123.7482075079679,2.8896312392627475
13,0.431,0.034,205.68506528561275,317.89398433136563,162.79966328364358,2.0016647242010897,124.17078562686946,2.1331766572024216
14,0.472,0.041,205.53526002715572,318.21250015986607,162.8640073652726,5.050143556598786,124.61758673065079,1.424077629244579
15,0.498,0.026,205.3710474854874,318.5081262569476,163.306240378486,9.166879870415231,125.09952428965994,0.8045849820275716
16,0.532,0.034,205.18042207113984,318.79580463527844,163.67869127322402,7.649745497878456,125.58873759451129,0.4572597184466555
17,0.566,0.034,204.963583337417,319.09382114676936,163.65906583425695,0.4721490950864602,126.04486213656895,0.536875354655271
18,0.603,0.037,204.73061878964532,319.40490269437794,163.34355261147027,-6.783502072317859,126.45324147316967,0.8773107444225241
19,0.634,0.031,204.4872346657409,319.72527550901077,162.92096417388552,-10.92920695825381,126.83068720776353,1.259910682389792
20,0.668,0.034,204.2389391928564,320.0481630927835,162.47328051470603,-12.257826150034884,127.20788947322895,1.630896291766452
21,0.701,0.033,203.98899270222648,320.36853590741623,162.0495431911504,-12.877391741199128,127.62267614664461,1.9880729014771497
22,0.738,0.037,203.74069722934198,320.6777158094463,161.62832288066028,-15.497626766680822,128.13767549869164,2.2595101791019
23,0.77,0.032,203.4910379568981,320.9694571723977,160.9436662850752,-20.49185231901789,128.80410256236115,2.24219571020642
24,0.803,0.033,203.240840838435,321.24807977415514,160.01745287279874,-25.37674146774168,129.5793744849665,1.7338932669213682
25,0.843,0.04,202.99089434780512,321.51965389090327,158.99447924663858,-28.83608123448831,130.3973592560001,1.0263727668491696
26,0.871,0.028,202.7363237263812,321.79637484708206,157.96418798369268,-31.62890092374159,131.22630709782388,1.065975119679679
27,0.904,0.033,202.4757070317852,322.08374270707264,156.7929125334532,-32.11271299371007,132.04551459062753,1.8109834989234832
28,0.939,0.035,202.20335957856722,322.3819651869506,155.72195970937867,-30.26324522032465,132.826507861585,2.34624324020968
29,0.978,0.039,201.9178933641552,322.6801876668285,154.8004608226111,-29.904725877147015,133.5415132045208,2.2184424749669773
30,1.007,0.029,201.61967088427724,322.9675555268191,153.77856075230136,-33.53242071564937,134.17661648318372,1.8784037607701045
31,1.04,0.033,201.32144840439932,323.23800133445843,152.57623520787257,-36.76495665536094,134.7421982907412,1.7476525851605706
32,1.073,0.033,201.0340805444087,323.4986180290544,151.2004001105419,-38.0196712492037,135.26088116440815,1.8275578901638263
33,1.108,0.035,200.75735958822995,323.75318865047836,149.80252199380809,-38.8553401684096,135.75024581478607,1.9990346706495241
34,1.142,0.034,200.48578547148188,324.0050367866869,148.53287048062927,-40.17970363692357,136.22125572924784,2.1783924711265428
35,1.176,0.034,200.20906451530308,324.2533322595714,147.23341151333474,-40.29385970950019,136.673513463449,2.3413196617258807
36,1.213,0.037,199.92169665531245,324.49671638347587,145.8320370090115,-40.961136436227115,137.0784315896983,2.5183229601420503
